words@dsa1974f	@dsa1974f	хотела
words@dsa1974f	@dsa1974f	чтобы
words@dsa1974f	@dsa1974f	они
words@dsa1974f	@dsa1974f	стали
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	я
words@dsa1974f	@dsa1974f	думаю
words@dsa1974f	@dsa1974f	да
words@dsa1974f	@dsa1974f	господи
words@dsa1974f	@dsa1974f	все
words@dsa1974f	@dsa1974f	равно
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	главное
words@dsa1974f	@dsa1974f	их
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	упаковать
words@dsa1974f	@dsa1974f	в
words@dsa1974f	@dsa1974f	такое
words@dsa1974f	@dsa1974f	количество
words@dsa1974f	@dsa1974f	вот
words@dsa1974f	@dsa1974f	этой
words@dsa1974f	@dsa1974f	самой
words@dsa1974f	@dsa1974f	любви
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	вот
words@dsa1974f	@dsa1974f	в
words@dsa1974f	@dsa1974f	этот
words@dsa1974f	@dsa1974f	кокон
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	чтобы
words@dsa1974f	@dsa1974f	ну
words@dsa1974f	@dsa1974f	просто
words@dsa1974f	@dsa1974f	защитить
words@dsa1974f	@dsa1974f	со
words@dsa1974f	@dsa1974f	всех
words@dsa1974f	@dsa1974f	сторон
words@dsa1974f	@dsa1974f	этим
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	это
words@dsa1974f	@dsa1974f	им
words@dsa1974f	@dsa1974f	поможет
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	потому
words@dsa1974f	@dsa1974f	что
words@dsa1974f	@dsa1974f	я
words@dsa1974f	@dsa1974f	всегда
words@dsa1974f	@dsa1974f	вижу
words@dsa1974f	@dsa1974f	какое
words@dsa1974f	@dsa1974f	было
words@dsa1974f	@dsa1974f	детство
words@dsa1974f	@dsa1974f	у
words@dsa1974f	@dsa1974f	человека
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	я
words@dsa1974f	@dsa1974f	знаю
words@dsa1974f	@dsa1974f	всегда
words@dsa1974f	@dsa1974f	когда
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	ему
words@dsa1974f	@dsa1974f	как-то
words@dsa1974f	@dsa1974f	в
words@dsa1974f	@dsa1974f	жизни
words@dsa1974f	@dsa1974f	не
words@dsa1974f	@dsa1974f	повез...
words@dsa1974f	@dsa1974f	я
words@dsa1974f	@dsa1974f	знаю
words@dsa1974f	@dsa1974f	когда
words@dsa1974f	@dsa1974f	например
words@dsa1974f	@dsa1974f	у
words@dsa1974f	@dsa1974f	человека
words@dsa1974f	@dsa1974f	был
words@dsa1974f	@dsa1974f	не
words@dsa1974f	@dsa1974f	очень
words@dsa1974f	@dsa1974f	хороший
words@dsa1974f	@dsa1974f	отец
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	это
words@dsa1974f	@dsa1974f	всегда
words@dsa1974f	@dsa1974f	видно
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	всегда
words@dsa1974f	@dsa1974f	вылезает
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	это
words@dsa1974f	@dsa1974f	достаточно
words@dsa1974f	@dsa1974f	пообщаться
words@dsa1974f	@dsa1974f	минут
words@dsa1974f	@dsa1974f	пятнадцать
words@dsa1974f	@dsa1974f	двадцать
words@dsa1974f	@dsa1974f	и
words@dsa1974f	@dsa1974f	все
words@dsa1974f	@dsa1974f	будет
words@dsa1974f	@dsa1974f	понятно
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	да
words@dsa1974f	@dsa1974f	конечно
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	у
words@dsa1974f	@dsa1974f	меня
words@dsa1974f	@dsa1974f	ж
words@dsa1974f	@dsa1974f	нормальные
words@dsa1974f	@dsa1974f	дети
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	думаешь
words@dsa1974f	@dsa1974f	они
words@dsa1974f	@dsa1974f	немые
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	или
words@dsa1974f	@dsa1974f	не
words@dsa1974f	@dsa1974f	любознательные
words@dsa1974f	@dsa1974f	?
words@dsa1974f	@dsa1974f	не
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	ну
words@dsa1974f	@dsa1974f	когда
words@dsa1974f	@dsa1974f	мы
words@dsa1974f	@dsa1974f	общались
words@dsa1974f	@dsa1974f	то
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	сколько
words@dsa1974f	@dsa1974f	им
words@dsa1974f	@dsa1974f	было
words@dsa1974f	@dsa1974f	лет
words@dsa1974f	@dsa1974f	?
words@dsa1974f	@dsa1974f	в
words@dsa1974f	@dsa1974f	четырнадцатом
words@dsa1974f	@dsa1974f	?
words@dsa1974f	@dsa1974f	а
words@dsa1974f	@dsa1974f	что
words@dsa1974f	@dsa1974f	рассказывать
words@dsa1974f	@dsa1974f	то
words@dsa1974f	@dsa1974f	?
words@dsa1974f	@dsa1974f	нет
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	я
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	почему
words@dsa1974f	@dsa1974f	мы
words@dsa1974f	@dsa1974f	не
words@dsa1974f	@dsa1974f	живем
words@dsa1974f	@dsa1974f	с
words@dsa1974f	@dsa1974f	папой
words@dsa1974f	@dsa1974f	они
words@dsa1974f	@dsa1974f	задают
words@dsa1974f	@dsa1974f	мне
words@dsa1974f	@dsa1974f	вопрос
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	я
words@dsa1974f	@dsa1974f	говорю
words@dsa1974f	@dsa1974f	потому
words@dsa1974f	@dsa1974f	что
words@dsa1974f	@dsa1974f	мы
words@dsa1974f	@dsa1974f	друг
words@dsa1974f	@dsa1974f	друга
words@dsa1974f	@dsa1974f	не
words@dsa1974f	@dsa1974f	любим
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	я
words@dsa1974f	@dsa1974f	не
words@dsa1974f	@dsa1974f	люблю
words@dsa1974f	@dsa1974f	папу
words@dsa1974f	@dsa1974f	а
words@dsa1974f	@dsa1974f	папа
words@dsa1974f	@dsa1974f	не
words@dsa1974f	@dsa1974f	любит
words@dsa1974f	@dsa1974f	меня
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	вот
words@dsa1974f	@dsa1974f	и
words@dsa1974f	@dsa1974f	все
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	нет
words@dsa1974f	@dsa1974f	пока
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	не
words@dsa1974f	@dsa1974f	пришло
words@dsa1974f	@dsa1974f	время
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	посмотрим
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	в
words@dsa1974f	@dsa1974f	смысле
words@dsa1974f	@dsa1974f	?
words@dsa1974f	@dsa1974f	нет
words@dsa1974f	@dsa1974f	это
words@dsa1974f	@dsa1974f	был
words@dsa1974f	@dsa1974f	живой
words@dsa1974f	@dsa1974f	папа
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	этим
words@dsa1974f	@dsa1974f	ограничимся
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	щас
words@dsa1974f	@dsa1974f	просто
words@dsa1974f	@dsa1974f	мы
words@dsa1974f	@dsa1974f	человека
words@dsa1974f	@dsa1974f	обидим
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	если
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	если
words@dsa1974f	@dsa1974f	моя
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	если
words@dsa1974f	@dsa1974f	моя
words@dsa1974f	@dsa1974f	мама
words@dsa1974f	@dsa1974f	смотрит
words@dsa1974f	@dsa1974f	программу
words@dsa1974f	@dsa1974f	твою
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	то
words@dsa1974f	@dsa1974f	значит
words@dsa1974f	@dsa1974f	и
words@dsa1974f	@dsa1974f	папа
words@dsa1974f	@dsa1974f	детей
words@dsa1974f	@dsa1974f	смотрит
words@dsa1974f	@dsa1974f	программы
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	вот
words@dsa1974f	@dsa1974f	он
words@dsa1974f	@dsa1974f	просто
words@dsa1974f	@dsa1974f	увидит
words@dsa1974f	@dsa1974f	это
words@dsa1974f	@dsa1974f	все
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	о
words@dsa1974f	@dsa1974f	это
words@dsa1974f	@dsa1974f	#нрзб#
words@dsa1974f	@dsa1974f	во-первых
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	нет
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	я
words@dsa1974f	@dsa1974f	тебе
words@dsa1974f	@dsa1974f	объясню
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	извини
words@dsa1974f	@dsa1974f	за
words@dsa1974f	@dsa1974f	некорректный
words@dsa1974f	@dsa1974f	вопрос
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	у
words@dsa1974f	@dsa1974f	тебя
words@dsa1974f	@dsa1974f	есть
words@dsa1974f	@dsa1974f	дети
words@dsa1974f	@dsa1974f	?
words@dsa1974f	@dsa1974f	послушай
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	когда
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	когда
words@dsa1974f	@dsa1974f	они
words@dsa1974f	@dsa1974f	у
words@dsa1974f	@dsa1974f	тебя
words@dsa1974f	@dsa1974f	появятся
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	я
words@dsa1974f	@dsa1974f	имею
words@dsa1974f	@dsa1974f	в
words@dsa1974f	@dsa1974f	виду
words@dsa1974f	@dsa1974f	появятся
words@dsa1974f	@dsa1974f	в
words@dsa1974f	@dsa1974f	самом
words@dsa1974f	@dsa1974f	зачаточном
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	состоянии
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	ты
words@dsa1974f	@dsa1974f	поймешь
words@dsa1974f	@dsa1974f	одну
words@dsa1974f	@dsa1974f	простую
words@dsa1974f	@dsa1974f	вещь
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	что
words@dsa1974f	@dsa1974f	ты
words@dsa1974f	@dsa1974f	очень
words@dsa1974f	@dsa1974f	хочешь
words@dsa1974f	@dsa1974f	оберегать
words@dsa1974f	@dsa1974f	то
words@dsa1974f	@dsa1974f	что
words@dsa1974f	@dsa1974f	поселилось
words@dsa1974f	@dsa1974f	в
words@dsa1974f	@dsa1974f	тебе
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	я
words@dsa1974f	@dsa1974f	с
words@dsa1974f	@dsa1974f	таким
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	удивлением
words@dsa1974f	@dsa1974f	слежу
words@dsa1974f	@dsa1974f	за
words@dsa1974f	@dsa1974f	женщинами
words@dsa1974f	@dsa1974f	которые
words@dsa1974f	@dsa1974f	фотографируются
words@dsa1974f	@dsa1974f	беременными
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	которые
words@dsa1974f	@dsa1974f	фотографируются
words@dsa1974f	@dsa1974f	в
words@dsa1974f	@dsa1974f	разных
words@dsa1974f	@dsa1974f	стадиях
words@dsa1974f	@dsa1974f	своего
words@dsa1974f	@dsa1974f	вот
words@dsa1974f	@dsa1974f	этого
words@dsa1974f	@dsa1974f	своих
words@dsa1974f	@dsa1974f	этих
words@dsa1974f	@dsa1974f	девяти
words@dsa1974f	@dsa1974f	месяцев
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	которые
words@dsa1974f	@dsa1974f	делают
words@dsa1974f	@dsa1974f	из
words@dsa1974f	@dsa1974f	этого
words@dsa1974f	@dsa1974f	пиар
words@dsa1974f	@dsa1974f	и
words@dsa1974f	@dsa1974f	так
words@dsa1974f	@dsa1974f	далее
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	я
words@dsa1974f	@dsa1974f	думаю
words@dsa1974f	@dsa1974f	ты
words@dsa1974f	@dsa1974f	вообще
words@dsa1974f	@dsa1974f	нормальная
words@dsa1974f	@dsa1974f	?
words@dsa1974f	@dsa1974f	ты
words@dsa1974f	@dsa1974f	вообще
words@dsa1974f	@dsa1974f	что
words@dsa1974f	@dsa1974f	делаешь
words@dsa1974f	@dsa1974f	?
words@dsa1974f	@dsa1974f	это
words@dsa1974f	@dsa1974f	совершенно
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	ты
words@dsa1974f	@dsa1974f	носишь
words@dsa1974f	@dsa1974f	в
words@dsa1974f	@dsa1974f	себе
words@dsa1974f	@dsa1974f	другого
words@dsa1974f	@dsa1974f	человека
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	все
words@dsa1974f	@dsa1974f	что
words@dsa1974f	@dsa1974f	ты
words@dsa1974f	@dsa1974f	должна
words@dsa1974f	@dsa1974f	сделать
words@dsa1974f	@dsa1974f	это
words@dsa1974f	@dsa1974f	его
words@dsa1974f	@dsa1974f	максимально
words@dsa1974f	@dsa1974f	сохранить
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	ну
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	понятно
words@dsa1974f	@dsa1974f	выносить
words@dsa1974f	@dsa1974f	сохранить
words@dsa1974f	@dsa1974f	и
words@dsa1974f	@dsa1974f	уберечь
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	от
words@dsa1974f	@dsa1974f	мира
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	ни
words@dsa1974f	@dsa1974f	в
words@dsa1974f	@dsa1974f	коем
words@dsa1974f	@dsa1974f	случае
words@dsa1974f	@dsa1974f	никаких
words@dsa1974f	@dsa1974f	папарацци
words@dsa1974f	@dsa1974f	!
words@dsa1974f	@dsa1974f	ни
words@dsa1974f	@dsa1974f	в
words@dsa1974f	@dsa1974f	коем
words@dsa1974f	@dsa1974f	случае
words@dsa1974f	@dsa1974f	никакой
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	эээ
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	ээ
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	никакого
words@dsa1974f	@dsa1974f	пиара
words@dsa1974f	@dsa1974f	на
words@dsa1974f	@dsa1974f	этом
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	это
words@dsa1974f	@dsa1974f	отвратительно
words@dsa1974f	@dsa1974f	/
words@dsa1974f	@dsa1974f	это
words@dsa1974f	@dsa1974f	просто
words@dsa1974f	@dsa1974f	мерзко
words@dsa1974f	@dsa1974f	!
words@iys1984f	@iys1984f	почему
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	н...
words@iys1984f	@iys1984f	многие
words@iys1984f	@iys1984f	твои
words@iys1984f	@iys1984f	стихи
words@iys1984f	@iys1984f	написаны
words@iys1984f	@iys1984f	от
words@iys1984f	@iys1984f	мужского
words@iys1984f	@iys1984f	все-таки
words@iys1984f	@iys1984f	имени
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	слушай
words@iys1984f	@iys1984f	ну
words@iys1984f	@iys1984f	твоя
words@iys1984f	@iys1984f	книжка
words@iys1984f	@iys1984f	спринтер
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	да
words@iys1984f	@iys1984f	из
words@iys1984f	@iys1984f	которого
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	собственно
words@iys1984f	@iys1984f	эти
words@iys1984f	@iys1984f	стихи
words@iys1984f	@iys1984f	ну
words@iys1984f	@iys1984f	она
words@iys1984f	@iys1984f	тринадцатого
words@iys1984f	@iys1984f	года
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	там
words@iys1984f	@iys1984f	сборник
words@iys1984f	@iys1984f	из
words@iys1984f	@iys1984f	разных
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	все
words@iys1984f	@iys1984f	я
words@iys1984f	@iys1984f	поняла
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	ну
words@iys1984f	@iys1984f	это
words@iys1984f	@iys1984f	не
words@iys1984f	@iys1984f	то
words@iys1984f	@iys1984f	что
words@iys1984f	@iys1984f	ты
words@iys1984f	@iys1984f	вот
words@iys1984f	@iys1984f	ощущала
words@iys1984f	@iys1984f	в
words@iys1984f	@iys1984f	себе
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	вот
words@iys1984f	@iys1984f	это
words@iys1984f	@iys1984f	мужское
words@iys1984f	@iys1984f	начало
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	тогда
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	и
words@iys1984f	@iys1984f	тебе
words@iys1984f	@iys1984f	хотелось
words@iys1984f	@iys1984f	именно
words@iys1984f	@iys1984f	т...
words@iys1984f	@iys1984f	вот
words@iys1984f	@iys1984f	так
words@iys1984f	@iys1984f	вот
words@iys1984f	@iys1984f	говорить
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	я
words@iys1984f	@iys1984f	просто
words@iys1984f	@iys1984f	наблю...
words@iys1984f	@iys1984f	#смеется#
words@iys1984f	@iys1984f	это
words@iys1984f	@iys1984f	да
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	эээ
words@iys1984f	@iys1984f	в
words@iys1984f	@iys1984f	некоторых
words@iys1984f	@iys1984f	случаях
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	эээ
words@iys1984f	@iys1984f	я
words@iys1984f	@iys1984f	просто
words@iys1984f	@iys1984f	наблю...
words@iys1984f	@iys1984f	ну
words@iys1984f	@iys1984f	как
words@iys1984f	@iys1984f	наблюдаешь
words@iys1984f	@iys1984f	за
words@iys1984f	@iys1984f	артистом
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	з...
words@iys1984f	@iys1984f	з..
words@iys1984f	@iys1984f	за
words@iys1984f	@iys1984f	актрисой
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	за
words@iys1984f	@iys1984f	артистом
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	и
words@iys1984f	@iys1984f	понимаешь
words@iys1984f	@iys1984f	что
words@iys1984f	@iys1984f	с
words@iys1984f	@iys1984f	каждым
words@iys1984f	@iys1984f	годом
words@iys1984f	@iys1984f	все
words@iys1984f	@iys1984f	женственнее
words@iys1984f	@iys1984f	и
words@iys1984f	@iys1984f	женственнее
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	оп
words@iys1984f	@iys1984f	платьишки
words@iys1984f	@iys1984f	вечерние
words@iys1984f	@iys1984f	декольте
words@iys1984f	@iys1984f	вдруг
words@iys1984f	@iys1984f	появилось
words@iys1984f	@iys1984f	еще
words@iys1984f	@iys1984f	че-то
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	и
words@iys1984f	@iys1984f	мне
words@iys1984f	@iys1984f	кажется
words@iys1984f	@iys1984f	что
words@iys1984f	@iys1984f	ты
words@iys1984f	@iys1984f	вот
words@iys1984f	@iys1984f	эту
words@iys1984f	@iys1984f	женщину
words@iys1984f	@iys1984f	в
words@iys1984f	@iys1984f	себе
words@iys1984f	@iys1984f	как
words@iys1984f	@iys1984f	раз
words@iys1984f	@iys1984f	взращивала
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	если
words@iys1984f	@iys1984f	можно
words@iys1984f	@iys1984f	мое
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	наблюдение
words@iys1984f	@iys1984f	со
words@iys1984f	@iys1984f	стороны
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	и
words@iys1984f	@iys1984f	хотелось
words@iys1984f	@iys1984f	быть
words@iys1984f	@iys1984f	красивенькой
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	да
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	про
words@iys1984f	@iys1984f	это
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	тоже
words@iys1984f	@iys1984f	был
words@iys1984f	@iys1984f	вопрос
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	после
words@iys1984f	@iys1984f	этого
words@iys1984f	@iys1984f	поменялся
words@iys1984f	@iys1984f	номер
words@iys1984f	@iys1984f	телефона
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	а
words@iys1984f	@iys1984f	что
words@iys1984f	@iys1984f	это
words@iys1984f	@iys1984f	было
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	чтоб
words@iys1984f	@iys1984f	не
words@iys1984f	@iys1984f	дозвонился
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	а
words@iys1984f	@iys1984f	ты
words@iys1984f	@iys1984f	любишь
words@iys1984f	@iys1984f	как
words@iys1984f	@iys1984f	подросток
words@iys1984f	@iys1984f	я
words@iys1984f	@iys1984f	те
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	хочу
words@iys1984f	@iys1984f	сказать
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	а
words@iys1984f	@iys1984f	ну
words@iys1984f	@iys1984f	то
words@iys1984f	@iys1984f	есть
words@iys1984f	@iys1984f	вся
words@iys1984f	@iys1984f	агрессия
words@iys1984f	@iys1984f	бралась
words@iys1984f	@iys1984f	от
words@iys1984f	@iys1984f	нелюбви
words@iys1984f	@iys1984f	просто
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	как
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	дети
words@iys1984f	@iys1984f	начали
words@iys1984f	@iys1984f	задавать
words@iys1984f	@iys1984f	вопрос
words@iys1984f	@iys1984f	про
words@iys1984f	@iys1984f	папу
words@iys1984f	@iys1984f	где
words@iys1984f	@iys1984f	он
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	когда
words@iys1984f	@iys1984f	в
words@iys1984f	@iys1984f	последний
words@iys1984f	@iys1984f	раз
words@iys1984f	@iys1984f	мы
words@iys1984f	@iys1984f	с
words@iys1984f	@iys1984f	тобой
words@iys1984f	@iys1984f	общались
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	ты
words@iys1984f	@iys1984f	говоришь
words@iys1984f	@iys1984f	что
words@iys1984f	@iys1984f	они
words@iys1984f	@iys1984f	еще
words@iys1984f	@iys1984f	не
words@iys1984f	@iys1984f	задавали
words@iys1984f	@iys1984f	этого
words@iys1984f	@iys1984f	вопроса
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	сколько
words@iys1984f	@iys1984f	лет
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	по-моему
words@iys1984f	@iys1984f	четыре
words@iys1984f	@iys1984f	года
words@iys1984f	@iys1984f	назад
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	мм...
words@iys1984f	@iys1984f	получается
words@iys1984f	@iys1984f	да
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	в
words@iys1984f	@iys1984f	четырнадцатом
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	что
words@iys1984f	@iys1984f	ты
words@iys1984f	@iys1984f	им
words@iys1984f	@iys1984f	рассказываешь
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	я
words@iys1984f	@iys1984f	не
words@iys1984f	@iys1984f	знаю
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	что
words@iys1984f	@iys1984f	объясняют
words@iys1984f	@iys1984f	детям
words@iys1984f	@iys1984f	когда
words@iys1984f	@iys1984f	нет
words@iys1984f	@iys1984f	папы
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	они
words@iys1984f	@iys1984f	общаются
words@iys1984f	@iys1984f	с
words@iys1984f	@iys1984f	отцом
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	почему
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	ты
words@iys1984f	@iys1984f	не
words@iys1984f	@iys1984f	хочешь
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	это
words@iys1984f	@iys1984f	было
words@iys1984f	@iys1984f	ЭКО
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	дети
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	да
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	нет
words@iys1984f	@iys1984f	ну
words@iys1984f	@iys1984f	у
words@iys1984f	@iys1984f	каждого
words@iys1984f	@iys1984f	ЭКО
words@iys1984f	@iys1984f	есть
words@iys1984f	@iys1984f	живой
words@iys1984f	@iys1984f	папа
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	почему
words@iys1984f	@iys1984f	ты
words@iys1984f	@iys1984f	так
words@iys1984f	@iys1984f	избегала
words@iys1984f	@iys1984f	показывания
words@iys1984f	@iys1984f	того
words@iys1984f	@iys1984f	что
words@iys1984f	@iys1984f	ты
words@iys1984f	@iys1984f	беременна
words@iys1984f	@iys1984f	?
words@iys1984f	@iys1984f	ты
words@iys1984f	@iys1984f	просто
words@iys1984f	@iys1984f	сегодня
words@iys1984f	@iys1984f	так
words@iys1984f	@iys1984f	любишь
words@iys1984f	@iys1984f	рассказывать
words@iys1984f	@iys1984f	про
words@iys1984f	@iys1984f	своих
words@iys1984f	@iys1984f	детей
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	почему
words@iys1984f	@iys1984f	вот
words@iys1984f	@iys1984f	самое
words@iys1984f	@iys1984f	такое
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	нет
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	/
words@iys1984f	@iys1984f	угу
gesture@dsa1974f	@dsa1974f	качает головой из стороны в сторону
gesture@dsa1974f	@dsa1974f	пожимает левым плечом
gesture@dsa1974f	@dsa1974f	потирает щеку указательным пальцем правой руки 
gesture@dsa1974f	@dsa1974f	пальцы правой руки вместе 
gesture@dsa1974f	@dsa1974f	двигает головой вперед-назад
